agent,role,time_sec,cumulative_pnl
MM_1,MarketMaker,28.599,-2623.5
MM_1,MarketMaker,28.599,-2631.0
MM_1,MarketMaker,28.599,-2638.5
MM_1,MarketMaker,28.599,-2646.0
MM_1,MarketMaker,28.599,-2653.5
MM_1,MarketMaker,28.599,-2662.0
MM_1,MarketMaker,28.599,-2671.5
MM_1,MarketMaker,28.599,-2681.0
MM_1,MarketMaker,28.599,-2691.5
MM_1,MarketMaker,28.599,-2714.0
MM_1,MarketMaker,28.599,-2736.5
MM_1,MarketMaker,28.599,-2759.0
MM_1,MarketMaker,28.613,-2600.0
MM_1,MarketMaker,28.662,-2598.0
MM_1,MarketMaker,28.814,-2596.5
MM_1,MarketMaker,28.817,-2595.0
MM_1,MarketMaker,28.82,-2593.5
MM_1,MarketMaker,28.865,-2592.0
MM_1,MarketMaker,28.915,-2591.5
MM_1,MarketMaker,29.021,-2591.0
MM_1,MarketMaker,29.119,-2837.5
MM_1,MarketMaker,29.121,-2838.0
MM_1,MarketMaker,29.121,-2838.5
MM_1,MarketMaker,29.121,-2839.0
MM_1,MarketMaker,29.121,-2839.5
MM_1,MarketMaker,29.121,-2841.0
MM_1,MarketMaker,29.121,-2842.5
MM_1,MarketMaker,29.122,-2844.0
MM_1,MarketMaker,29.221,-2842.5
MM_1,MarketMaker,29.225,-2841.0
MM_1,MarketMaker,29.239,-2823.0
MM_1,MarketMaker,29.323,-2821.5
MM_1,MarketMaker,29.326,-2820.5
MM_1,MarketMaker,29.524,-2800.5
MM_1,MarketMaker,29.687,-3042.5
MM_1,MarketMaker,29.688,-3043.0
MM_1,MarketMaker,29.688,-3044.5
MM_1,MarketMaker,29.688,-3046.0
MM_1,MarketMaker,29.688,-3047.5
MM_1,MarketMaker,29.688,-3049.0
MM_1,MarketMaker,29.688,-3050.5
MM_1,MarketMaker,29.688,-3052.0
MM_1,MarketMaker,29.689,-3054.5
MM_1,MarketMaker,29.689,-3057.0
MM_1,MarketMaker,29.689,-3059.5
MM_1,MarketMaker,29.689,-3062.0
MM_1,MarketMaker,29.689,-3064.5
MM_1,MarketMaker,29.689,-3067.0
MM_1,MarketMaker,29.689,-3069.5
MM_1,MarketMaker,29.689,-3072.0
MM_1,MarketMaker,29.689,-3074.5
MM_1,MarketMaker,30.228,-3308.0
MM_1,MarketMaker,30.23,-3308.5
MM_1,MarketMaker,30.23,-3309.0
MM_1,MarketMaker,30.23,-3309.5
MM_1,MarketMaker,30.23,-3311.0
MM_1,MarketMaker,30.23,-3312.5
MM_1,MarketMaker,30.23,-3315.0
MM_1,MarketMaker,30.23,-3317.5
MM_1,MarketMaker,30.23,-3320.0
MM_1,MarketMaker,30.232,-3322.5
MM_1,MarketMaker,30.393,-3321.0
MM_1,MarketMaker,30.577,-3310.5
MM_1,MarketMaker,30.645,-3309.0
MM_1,MarketMaker,30.76,-3298.5
MM_1,MarketMaker,30.797,-3297.5
MM_1,MarketMaker,30.848,-3296.5
MM_1,MarketMaker,30.999,-3295.5
MM_1,MarketMaker,31.092,-3294.5
MM_1,MarketMaker,31.353,-3756.5
MM_1,MarketMaker,31.354,-3757.5
MM_1,MarketMaker,31.354,-3758.5
MM_1,MarketMaker,31.354,-3759.5
MM_1,MarketMaker,31.354,-3760.5
MM_1,MarketMaker,31.354,-3762.5
MM_1,MarketMaker,31.354,-3764.5
MM_1,MarketMaker,31.354,-3766.5
MM_1,MarketMaker,31.354,-3768.5
MM_1,MarketMaker,31.354,-3770.5
MM_1,MarketMaker,31.354,-3772.5
MM_1,MarketMaker,31.354,-3774.5
MM_1,MarketMaker,31.429,-3782.5
MM_1,MarketMaker,31.447,-3784.5
MM_1,MarketMaker,31.456,-3784.0
MM_1,MarketMaker,31.458,-3783.5
MM_1,MarketMaker,31.499,-3783.0
MM_1,MarketMaker,31.507,-3782.5
MM_1,MarketMaker,31.509,-3782.0
MM_1,MarketMaker,31.549,-3781.5
MM_1,MarketMaker,31.558,-3781.0
MM_1,MarketMaker,31.56,-3780.5
MM_1,MarketMaker,31.589,-3773.5
MM_1,MarketMaker,31.589,-2639.5
MM_1,MarketMaker,31.6,-2636.0
MM_1,MarketMaker,31.609,-2632.5
MM_1,MarketMaker,31.61,-2629.0
MM_1,MarketMaker,31.65,-2626.5
MM_1,MarketMaker,31.651,-2623.0
MM_1,MarketMaker,31.658,-2619.5
MM_1,MarketMaker,31.661,-2616.0
MM_1,MarketMaker,31.701,-2614.0
MM_1,MarketMaker,31.709,-2612.0
MM_1,MarketMaker,31.711,-2610.0
MM_1,MarketMaker,31.752,-2608.0
MM_1,MarketMaker,31.76,-2606.0
MM_1,MarketMaker,31.762,-2604.0
MM_1,MarketMaker,31.803,-2602.0
MM_1,MarketMaker,31.811,-2600.0
MM_1,MarketMaker,31.812,-2598.0
MM_1,MarketMaker,31.854,-2596.0
MM_1,MarketMaker,31.862,-2594.0
MM_1,MarketMaker,31.863,-2574.0
MM_1,MarketMaker,31.901,-3242.0
MM_1,MarketMaker,31.907,-3244.0
MM_1,MarketMaker,31.907,-3247.0
MM_1,MarketMaker,31.907,-3250.0
MM_1,MarketMaker,31.907,-3253.0
MM_1,MarketMaker,31.907,-3256.0
MM_1,MarketMaker,31.907,-3259.0
MM_1,MarketMaker,31.907,-3263.0
MM_1,MarketMaker,31.907,-3267.0
MM_1,MarketMaker,31.907,-3271.0
MM_1,MarketMaker,31.907,-3275.0
