agent,role,time_sec,cumulative_pnl
MM_0,MarketMaker,24.368,3554.5
MM_0,MarketMaker,24.368,3551.5
MM_0,MarketMaker,24.368,3548.5
MM_0,MarketMaker,24.368,3464.5
MM_0,MarketMaker,24.577,18464.5
MM_0,MarketMaker,24.799,19922.5
MM_0,MarketMaker,24.809,19925.5
MM_0,MarketMaker,24.81,19928.5
MM_0,MarketMaker,24.861,19931.5
MM_0,MarketMaker,24.861,19934.5
MM_0,MarketMaker,24.861,19937.5
MM_0,MarketMaker,24.929,19936.0
MM_0,MarketMaker,24.933,19934.5
MM_0,MarketMaker,24.933,19933.0
MM_0,MarketMaker,24.933,19931.5
MM_0,MarketMaker,24.933,19930.0
MM_0,MarketMaker,24.933,19928.5
MM_0,MarketMaker,24.933,19927.0
MM_0,MarketMaker,24.933,19925.5
MM_0,MarketMaker,24.933,19924.0
MM_0,MarketMaker,24.933,19922.5
MM_0,MarketMaker,24.933,19921.0
MM_0,MarketMaker,24.933,19919.5
MM_0,MarketMaker,24.933,19918.0
MM_0,MarketMaker,24.933,19916.5
MM_0,MarketMaker,24.933,19915.0
MM_0,MarketMaker,24.933,19913.5
MM_0,MarketMaker,24.933,19912.0
MM_0,MarketMaker,24.933,19909.5
MM_0,MarketMaker,24.933,19907.0
MM_0,MarketMaker,24.933,19904.5
MM_0,MarketMaker,24.933,19902.0
MM_0,MarketMaker,24.933,19899.5
MM_0,MarketMaker,24.933,19897.0
MM_0,MarketMaker,24.933,19894.5
MM_0,MarketMaker,24.933,19892.0
MM_0,MarketMaker,24.933,19889.5
MM_0,MarketMaker,24.933,19887.0
MM_0,MarketMaker,24.933,19884.5
MM_0,MarketMaker,24.933,19881.0
MM_0,MarketMaker,24.933,19877.5
MM_0,MarketMaker,24.933,19874.0
MM_0,MarketMaker,24.933,19870.5
MM_0,MarketMaker,24.934,19867.0
MM_0,MarketMaker,24.934,19863.5
MM_0,MarketMaker,24.934,19860.0
MM_0,MarketMaker,24.934,19856.5
MM_0,MarketMaker,24.934,19853.0
MM_0,MarketMaker,24.934,19849.5
MM_0,MarketMaker,24.934,19846.0
MM_0,MarketMaker,24.934,19842.5
MM_0,MarketMaker,24.934,19838.0
MM_0,MarketMaker,24.934,19833.5
MM_0,MarketMaker,24.934,19829.0
MM_0,MarketMaker,24.934,19824.5
MM_0,MarketMaker,24.934,19820.0
MM_0,MarketMaker,24.934,19815.5
MM_0,MarketMaker,24.934,19811.0
MM_0,MarketMaker,24.934,19806.5
MM_0,MarketMaker,24.934,19802.0
MM_0,MarketMaker,24.934,19797.5
MM_0,MarketMaker,24.934,19793.0
MM_0,MarketMaker,24.934,19788.5
MM_0,MarketMaker,25.063,19789.0
MM_0,MarketMaker,25.214,19789.5
MM_0,MarketMaker,25.259,19792.0
MM_0,MarketMaker,25.263,19792.5
MM_0,MarketMaker,25.265,19793.0
MM_0,MarketMaker,25.314,19793.5
MM_0,MarketMaker,25.316,19794.0
MM_0,MarketMaker,25.48,19793.0
MM_0,MarketMaker,25.484,19792.0
MM_0,MarketMaker,25.484,19790.0
MM_0,MarketMaker,25.484,19788.0
MM_0,MarketMaker,25.484,19786.0
MM_0,MarketMaker,25.484,19784.0
MM_0,MarketMaker,25.484,19782.0
MM_0,MarketMaker,25.484,19780.0
MM_0,MarketMaker,25.484,19778.0
MM_0,MarketMaker,25.484,19776.0
MM_0,MarketMaker,25.484,19774.0
MM_0,MarketMaker,25.484,19772.0
MM_0,MarketMaker,25.484,19770.0
MM_0,MarketMaker,25.484,19768.0
MM_0,MarketMaker,25.484,19766.0
MM_0,MarketMaker,25.484,19764.0
